X,Y,device_id,Desc_,UpdateDate,UpdateTime,UTCoffset,linear_reference,Route,ImageName,ImageURL,VideoURL,ORG,latitude,longitude,Type,FID,REGION,RECORDED,COMMON_ID,FUNCTION
-10196737.4505689,5163313.8379346,59558125,CR - IA 100 @ MM 13.6 (East Post Rd),20260531,185928,-500,13.5788976865218,IA 100,CR - IA 100 @ MM 13.6 (East Post Rd),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/crtv45hd.jpeg,https://video2.iowadot.gov:8888/cedarrapids/crtv45lb/playlist.m3u8,IADOT,42.015582,-91.598851,Iowa DOT,510093,Cedar Rapids,Y,CRTV45,General
-10418531.6285399,5108722.78157464,59558127,DM - I-35/80 @ MM 136.9,20260531,185928,-500,86.7946673865081,I-35,DM - I-35/80 @ MM 136.9,https://public.carsprogram.org/cameras/IA/cameraunavailable.png,https://video4.iowadot.gov:8888/ankeny/dmtv089lb/playlist.m3u8,IADOT,41.65019,-93.591262,Iowa DOT,510094,Des Moines,Y,DMTV089,General
-10456293.2035678,5094291.90772841,59558129,I-80 @ MM 114.2,20260531,185928,-500,114.246692559945,I-80,I-80 @ MM 114.2,https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/80tv114hd.jpeg,https://video3.iowadot.gov:8888/ankeny/80tv114lb/playlist.m3u8,IADOT,41.553252,-93.93048,Iowa DOT,510095,I-80,Y,80TV114,General
-10213892.4520171,5184305.17999448,59558130,6FA - I-380 @ MM 34.1 (IWZ 3711N),20260531,185928,-500,34.1099454741004,I-380,6FA - I-380 @ MM 34.1 (IWZ 3711N),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/iwz3711nlb.jpeg,https://video3.iowadot.gov:8888/cedarrapids/iwz3711nlb/playlist.m3u8,IADOT,42.155527,-91.752957,Iowa DOT,510096,IWZ,Y,IWZ3711N,IWZ
-10154253.9253806,5367846.06213541,59558131,D2 - N Front St @ Lansing Bridge (East End),20260531,185928,-500,295.351273338836,IA 9,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/Rural/Lansing-1.jpg,,IADOT,43.365989,-91.217215,Iowa DOT,510097,Other,E,LANSING-1,
-10682740.0909759,5063268.29192808,59558133,CB - I-680 @ MM 0 (31st St - NE),20260531,185928,-500,0,I-680,CB - I-680 @ MM 0 (31st St - NE),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/cbtv75hd.jpeg,https://video2.iowadot.gov:8888/councilbluffs/cbtv75lb/playlist.m3u8,IADOT,41.344361,-95.964687,Iowa DOT,510098,Council Bluffs,Y,CBTV75,General
-10277267.0834037,5232218.89684257,59558149,WL - I-380 @ MM 72.8 (N of San Marnan Dr),20260531,185928,-500,178.837058599122,US 218,WL - I-380 @ MM 72.8 (N of San Marnan Dr),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/wltv21hd.jpeg,https://video4.iowadot.gov:8888/waterloo/wltv21lb/playlist.m3u8,IADOT,42.473801,-92.322261,Iowa DOT,510099,Waterloo,Y,WLTV21,General
-10526560.1812268,5085815.697401,59558134,RA80EB80 - Center,20260531,185928,-500,80.3661323666116,I-80,RA80EB80 - Center,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA80EB80-01-CENTER.jpg,,IADOT,41.496246,-94.561699,Rest Area/Parking,510100,RA80EB80 RA80EB80 - Center,E,RA80EB80,Rest Area
-10526560.1812268,5085815.697401,59558134,RA80EB80 - Center,20260531,185928,-500,80.3661323666116,I-80,RA80EB80 - Entry,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA80EB80-01-ENTRY.jpg,,IADOT,41.496246,-94.561699,Rest Area/Parking,510101,RA80EB80 RA80EB80 - Center,E,RA80EB80,Rest Area
-10526560.1812268,5085815.697401,59558134,RA80EB80 - Center,20260531,185928,-500,80.3661323666116,I-80,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA80EB80-01-EXIT.jpg,,IADOT,41.496246,-94.561699,Rest Area/Parking,510102,RA80EB80 RA80EB80 - Center,E,RA80EB80,Rest Area
-10205352.7999199,5166215.02411146,59558135,CR - I-380 @ MM 24.4 (Blairs Ferry Rd NE),20260531,185928,-500,24.3833384730454,I-380,CR - I-380 @ MM 24.4 (Blairs Ferry Rd NE),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/crtv18hd.jpeg,https://video2.iowadot.gov:8888/cedarrapids/crtv18lb/playlist.m3u8,IADOT,42.034942,-91.676244,Iowa DOT,510103,Cedar Rapids,Y,CRTV18,General
-10426820.1438658,5100269.11819722,59558136,DM - I-235 @ MM 6.3 (35th St),20260531,185928,-500,6.27013996215843,I-235,DM - I-235 @ MM 6.3 (35th St),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/dmtv012hd.jpeg,https://video3.iowadot.gov:8888/ankeny/dmtv012lb/playlist.m3u8,IADOT,41.593421,-93.665719,Iowa DOT,510104,Des Moines,Y,DMTV012,General
-10058865.9235122,5096924.93995446,59558137,QC - I-80 @ MM 306.4 (Visitor Center - IL),20260531,185928,-500,306.388174676191,I-80,QC - I-80 @ MM 306.4 (Visitor Center - IL),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/qctv60hd.jpeg,https://video2.iowadot.gov:8888/quadcities/qctv60lb/playlist.m3u8,IADOT,41.57095,-90.36033,Iowa DOT,510105,Quad Cities,Y,QCTV60,General
-10179610.9469104,5111964.21715925,59558138,IC - I-80 @ MM 249 (Herbert Hoover Hwy),20260531,185928,-500,249.023581705675,I-80,IC - I-80 @ MM 249 (Herbert Hoover Hwy),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/ictv19hd.jpeg,https://video3.iowadot.gov:8888/cedarrapids/ictv19lb/playlist.m3u8,IADOT,41.671944,-91.445001,Iowa DOT,510106,Iowa City,Y,ICTV19,General
-10192998.5628317,5113934.58673954,59558150,IC - I-80 @ MM 242.6 (1st Ave),20260531,185928,-500,242.579065262007,I-80,IC - I-80 @ MM 242.6 (1st Ave),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/ictv06hd.jpeg,https://video3.iowadot.gov:8888/cedarrapids/ictv06lb/playlist.m3u8,IADOT,41.685164,-91.565264,Iowa DOT,510107,Iowa City,Y,ICTV06,General
-10410264.5978756,5101154.20832923,59558151,DM - IA 163 @ MM 4.3 (Hickory Blvd),20260531,185928,-500,,University Ave,DM - IA 163 @ MM 4.3 (Hickory Blvd),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/dmtv046hd.jpeg,https://video4.iowadot.gov:8888/ankeny/dmtv046lb/playlist.m3u8,IADOT,41.599367,-93.516998,Iowa DOT,510108,Des Moines,Y,DMTV046,General
-10278890.9008159,5228979.11316872,59558152,WL - US 20 @ MM 211.2 (Hammond Ave),20260531,185928,-500,211.184713655082,US 20,WL - US 20 @ MM 211.2 (Hammond Ave),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/wltv03hd.jpeg,https://video4.iowadot.gov:8888/waterloo/wltv03lb/playlist.m3u8,IADOT,42.452331,-92.336848,Iowa DOT,510109,Waterloo,Y,WLTV03,General
-10446410.2591751,4973871.18867171,59558139,RWIS - IA 2 MM 119 @ Leon,20260531,185928,-500,115.297745901591,IA 2,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RWIS/RWIS_26-00.jpg,,IADOT,40.738667,-93.8417,RWIS,510110,RWIS Cameras,E,RWIS_26,RWIS
-10446410.2591751,4973871.18867171,59558139,RWIS - IA 2 MM 119 @ Leon,20260531,185928,-500,115.297745901591,IA 2,R26: IA 2 Bridge,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_26-01.jpg,,IADOT,40.738667,-93.8417,RWIS,510111,RWIS Cameras,E,RWIS_26,RWIS
-10446410.2591751,4973871.18867171,59558139,RWIS - IA 2 MM 119 @ Leon,20260531,185928,-500,115.297745901591,IA 2,R26: IA 2 & I-35,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_26-02.jpg,,IADOT,40.738667,-93.8417,RWIS,510112,RWIS Cameras,E,RWIS_26,RWIS
-10446410.2591751,4973871.18867171,59558139,RWIS - IA 2 MM 119 @ Leon,20260531,185928,-500,115.297745901591,IA 2,R26: Bridge Zoom,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_26-03.jpg,,IADOT,40.738667,-93.8417,RWIS,510113,RWIS Cameras,E,RWIS_26,RWIS
-10446410.2591751,4973871.18867171,59558139,RWIS - IA 2 MM 119 @ Leon,20260531,185928,-500,115.297745901591,IA 2,R26: North Zoom,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_26-04.jpg,,IADOT,40.738667,-93.8417,RWIS,510114,RWIS Cameras,E,RWIS_26,RWIS
-10446410.2591751,4973871.18867171,59558139,RWIS - IA 2 MM 119 @ Leon,20260531,185928,-500,115.297745901591,IA 2,R26: I-35 North,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_26-05.jpg,,IADOT,40.738667,-93.8417,RWIS,510115,RWIS Cameras,E,RWIS_26,RWIS
-10446410.2591751,4973871.18867171,59558139,RWIS - IA 2 MM 119 @ Leon,20260531,185928,-500,115.297745901591,IA 2,R26: East View,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_26-06.jpg,,IADOT,40.738667,-93.8417,RWIS,510116,RWIS Cameras,E,RWIS_26,RWIS
-10446410.2591751,4973871.18867171,59558139,RWIS - IA 2 MM 119 @ Leon,20260531,185928,-500,115.297745901591,IA 2,R26: Ramp Intersection,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_26-07.jpg,,IADOT,40.738667,-93.8417,RWIS,510117,RWIS Cameras,E,RWIS_26,RWIS
-10441154.9773343,5016184.94009804,59558140,WWD - I-35 @ US 34 in Osceola (55),20260531,185928,-500,33.1286265969549,I-35,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/WWD/WWD55.jpg,,IADOT,41.026051,-93.794491,Iowa DOT,510118,WWD,E,WWD55,WWD
-10199215.199795,5164814.22232322,59558141,CR - Collins Rd @ 1st Ave E (42),20260531,185928,-500,,Collins Rd,CR - Collins Rd @ 1st Ave E (42),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/crtv42hd.jpeg,https://video2.iowadot.gov:8888/cedarrapids/crtv42lb/playlist.m3u8,IADOT,42.025595,-91.621109,Iowa DOT,510119,Cedar Rapids,Y,CRTV42,General
-10671203.9408255,5044864.32195486,59558142,CB - US 275 @ MM 55.6 (11th St),20260531,185928,-500,55.5848397954534,US 275,CB - US 275 @ MM 55.6 (11th St),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/cbtv27hd.jpeg,https://video2.iowadot.gov:8888/councilbluffs/cbtv27lb/playlist.m3u8,IADOT,41.220124,-95.861056,Iowa DOT,510120,Council Bluffs,Y,CBTV27,General
-10428588.1200186,5100020.24780171,59558143,DM - I-235 @ MM 5.4 (Polk Blvd),20260531,185928,-500,5.41648042872563,I-235,DM - I-235 @ MM 5.4 (Polk Blvd),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/dmtv014hd.jpeg,https://video3.iowadot.gov:8888/ankeny/dmtv014lb/playlist.m3u8,IADOT,41.591749,-93.681601,Iowa DOT,510121,Des Moines,Y,DMTV014,General
-10338952.8867954,5114439.46593614,59558144,NW - I-80 @ MM 174.5,20260531,185928,-500,174.475120236494,I-80,NW - I-80 @ MM 174.5,https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/nwtv11hd.jpeg,https://video4.iowadot.gov:8888/ankeny/nwtv11lb/playlist.m3u8,IADOT,41.688551,-92.876394,Iowa DOT,510122,Newton,Y,NWTV11,General
-10730939.4267385,5234623.42296426,59558145,SC - Gordon Dr @ Virginia St (20),20260531,185928,-500,,Gordon Dr,SC - Gordon Dr @ Virginia St (20),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/sctv20hd.jpeg,https://video2.iowadot.gov:8888/siouxcity/sctv20lb/playlist.m3u8,IADOT,42.489731,-96.397669,Iowa DOT,510123,Sioux City,Y,SCTV20,General
-10087139.9609787,5081158.0460434,59558146,QC - I-280 @ MM 9.9 (Centennial Expwy - IL),20260531,185928,-500,9.86188348395808,I-280,QC - I-280 @ MM 9.9 (Centennial Expwy - IL),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/qctv50hd.jpeg,https://video2.iowadot.gov:8888/quadcities/qctv50lb/playlist.m3u8,IADOT,41.4649,-90.61432,Iowa DOT,510124,Quad Cities,Y,QCTV50,General
-10208152.2624744,5165363.30848166,59558147,WWD - IA 100 @ Edgewood EB Ramp  (75),20260531,185928,-500,7.8782322424197,IA 100,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/WWD/WWD75.jpg,,IADOT,42.029259,-91.701392,Iowa DOT,510125,WWD,E,WWD75,WWD
-10416975.1594196,5108733.21010712,59558148,DM - I-35 @ MM 86.8 (SB Exit to I-80 WB - East Mix),20260531,185928,-500,137.404939016335,I-80,DM - I-35 @ MM 86.8 (SB Exit to I-80 WB - East Mix),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/dmtv088hd.jpeg,https://video4.iowadot.gov:8888/ankeny/dmtv088lb/playlist.m3u8,IADOT,41.65026,-93.57728,Iowa DOT,510126,Des Moines,Y,DMTV088,General
-10242347.9402537,5114251.79146883,59558157,I-80 @ MM 219.5,20260531,185928,-500,219.498607569688,I-80,I-80 @ MM 219.5,https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/80tv220hd.jpeg,https://video2.iowadot.gov:8888/cedarrapids/80tv220lb/playlist.m3u8,IADOT,41.687292,-92.008577,Iowa DOT,510127,I-80,Y,80TV220,General
-10268239.6292978,5115576.77127862,59558161,I-80 @ MM 207.4,20260531,185928,-500,207.435929128947,I-80,I-80 @ MM 207.4,https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/80TV208hd.jpeg,https://video2.iowadot.gov:8888/cedarrapids/80TV208lb/playlist.m3u8,IADOT,41.69618,-92.241166,Iowa DOT,510128,I-80,Y,80TV208,General
-10613634.3982448,5148360.06541103,59558154,RWIS - US 59 MM 95 @ Denison,20260531,185928,-500,94.5447173373207,US 59,R60: US 59 North,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_60-00.jpg,,IADOT,41.9157,-95.3439,RWIS,510129,RWIS Cameras,E,RWIS_60,RWIS
-10613634.3982448,5148360.06541103,59558154,RWIS - US 59 MM 95 @ Denison,20260531,185928,-500,94.5447173373207,US 59,R60: North Zoom,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_60-01.jpg,,IADOT,41.9157,-95.3439,RWIS,510130,RWIS Cameras,E,RWIS_60,RWIS
-10613634.3982448,5148360.06541103,59558154,RWIS - US 59 MM 95 @ Denison,20260531,185928,-500,94.5447173373207,US 59,R60: US 59 Bridge,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_60-02.jpg,,IADOT,41.9157,-95.3439,RWIS,510131,RWIS Cameras,E,RWIS_60,RWIS
-10613634.3982448,5148360.06541103,59558154,RWIS - US 59 MM 95 @ Denison,20260531,185928,-500,94.5447173373207,US 59,R60: US 59 Road,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_60-03.jpg,,IADOT,41.9157,-95.3439,RWIS,510132,RWIS Cameras,E,RWIS_60,RWIS
-10613634.3982448,5148360.06541103,59558154,RWIS - US 59 MM 95 @ Denison,20260531,185928,-500,94.5447173373207,US 59,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RWIS/RWIS_60-04.jpg,,IADOT,41.9157,-95.3439,RWIS,510133,RWIS Cameras,E,RWIS_60,RWIS
-10613634.3982448,5148360.06541103,59558154,RWIS - US 59 MM 95 @ Denison,20260531,185928,-500,94.5447173373207,US 59,R60: South Zoom,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_60-05.jpg,,IADOT,41.9157,-95.3439,RWIS,510134,RWIS Cameras,E,RWIS_60,RWIS
-10613634.3982448,5148360.06541103,59558154,RWIS - US 59 MM 95 @ Denison,20260531,185928,-500,94.5447173373207,US 59,R60: South View,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_60-06.jpg,,IADOT,41.9157,-95.3439,RWIS,510135,RWIS Cameras,E,RWIS_60,RWIS
-10204565.325842,5141239.20460407,59558162,CR - I-380 @ MM 12.3 (NB Rest Area),20260531,185928,-500,12.2601178012395,I-380,CR - I-380 @ MM 12.3 (NB Rest Area),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/crtv01hd.jpeg,https://video2.iowadot.gov:8888/cedarrapids/crtv01lb/playlist.m3u8,IADOT,41.868082,-91.66917,Iowa DOT,510136,Cedar Rapids,Y,CRTV01,General
-10139679.5323679,5108013.51898044,59558155,RA80WB268 - Center,20260531,185928,-500,267.897691467963,I-80,RA80WB268 - Center,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA80WB268-01-CENTER.jpg,,IADOT,41.645429,-91.086291,Rest Area/Parking,510137,RA80WB268 RA80WB268 - Center,E,RA80WB268,Rest Area
-10139679.5323679,5108013.51898044,59558155,RA80WB268 - Center,20260531,185928,-500,267.897691467963,I-80,RA80WB268 - Entry,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA80WB268-01-ENTRY.jpg,,IADOT,41.645429,-91.086291,Rest Area/Parking,510138,RA80WB268 RA80WB268 - Center,E,RA80WB268,Rest Area
-10139679.5323679,5108013.51898044,59558155,RA80WB268 - Center,20260531,185928,-500,267.897691467963,I-80,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA80WB268-01-EXIT.jpg,,IADOT,41.645429,-91.086291,Rest Area/Parking,510139,RA80WB268 RA80WB268 - Center,E,RA80WB268,Rest Area
-10201020.2453382,5149869.91902837,59558165,WWD - US 30 @ MM 250.7 (C St SW),20260531,185928,-500,251.696577668967,US 30,WWD - US 30 @ MM 250.7 (C St SW),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/wwdtv018hd.jpeg,https://video3.iowadot.gov:8888/cedarrapids/wwdtv018lb/playlist.m3u8,IADOT,41.925792,-91.637324,Iowa DOT,510140,WWD,Y,WWDTV018,WWD
-10167443.0586497,5171648.73328342,59558158,RWIS - US 151 MM 49 @ Anamosa,20260531,185928,-500,54.6446369564687,US 151,R52: US 151 Road,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_52-00.jpg,,IADOT,42.071186,-91.335695,RWIS,510141,RWIS Cameras,E,RWIS_52,RWIS
-10167443.0586497,5171648.73328342,59558158,RWIS - US 151 MM 49 @ Anamosa,20260531,185928,-500,54.6446369564687,US 151,R52: US 151 Bridges,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_52-01.jpg,,IADOT,42.071186,-91.335695,RWIS,510142,RWIS Cameras,E,RWIS_52,RWIS
-10167443.0586497,5171648.73328342,59558158,RWIS - US 151 MM 49 @ Anamosa,20260531,185928,-500,54.6446369564687,US 151,R52: IA 1 South,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_52-02.jpg,,IADOT,42.071186,-91.335695,RWIS,510143,RWIS Cameras,E,RWIS_52,RWIS
-10167443.0586497,5171648.73328342,59558158,RWIS - US 151 MM 49 @ Anamosa,20260531,185928,-500,54.6446369564687,US 151,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RWIS/RWIS_52-03.jpg,,IADOT,42.071186,-91.335695,RWIS,510144,RWIS Cameras,E,RWIS_52,RWIS
-10167443.0586497,5171648.73328342,59558158,RWIS - US 151 MM 49 @ Anamosa,20260531,185928,-500,54.6446369564687,US 151,R52: West View,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_52-04.jpg,,IADOT,42.071186,-91.335695,RWIS,510145,RWIS Cameras,E,RWIS_52,RWIS
-10167443.0586497,5171648.73328342,59558158,RWIS - US 151 MM 49 @ Anamosa,20260531,185928,-500,54.6446369564687,US 151,R52: East View,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_52-05.jpg,,IADOT,42.071186,-91.335695,RWIS,510146,RWIS Cameras,E,RWIS_52,RWIS
-10167443.0586497,5171648.73328342,59558158,RWIS - US 151 MM 49 @ Anamosa,20260531,185928,-500,54.6446369564687,US 151,R52: South View,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_52-06.jpg,,IADOT,42.071186,-91.335695,RWIS,510147,RWIS Cameras,E,RWIS_52,RWIS
-10167443.0586497,5171648.73328342,59558158,RWIS - US 151 MM 49 @ Anamosa,20260531,185928,-500,54.6446369564687,US 151,R52: Ramp Intersection,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_52-07.jpg,,IADOT,42.071186,-91.335695,RWIS,510148,RWIS Cameras,E,RWIS_52,RWIS
-10605435.8290674,5261012.31320926,59558159,WWD - IA 7 @ Villa Rd.(TT03),20260531,185928,-500,12.0325350341352,IA 7,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/WWD/WWDDMTT03.jpg,,IADOT,42.664291,-95.270251,Iowa DOT,510149,WWD,E,WWDDMTT03,WWD
-10727877.2501858,5226392.76153374,59558160,SC - S Lewis @ Singing Hills Blvd (21),20260531,185928,-500,,S Lewis,SC - S Lewis @ Singing Hills Blvd (21),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/sctv21hd.jpeg,https://video2.iowadot.gov:8888/siouxcity/sctv21lb/playlist.m3u8,IADOT,42.435186,-96.370161,Iowa DOT,510150,Sioux City,Y,SCTV21,General
-10448291.4472501,4961236.40576291,59558163,RA35NB07 - North,20260531,185928,-500,6.77338844555197,I-35,Rest Area: I-35 N/S MM 7 - Lamoni - NB Exit - North,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35NB07-North.jpg,,IADOT,40.652613,-93.858599,Rest Area/Parking,510151,RA35NB07 RA35NB07 - North,E,RA35NB07,Rest Area
-10448291.4472501,4961236.40576291,59558163,RA35NB07 - North,20260531,185928,-500,6.77338844555197,I-35,Rest Area: I-35 N/S MM 7 - Lamoni - NB Exit - Northwest,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35NB07-Northwest.jpg,,IADOT,40.652613,-93.858599,Rest Area/Parking,510152,RA35NB07 RA35NB07 - North,E,RA35NB07,Rest Area
-10448291.4472501,4961236.40576291,59558163,RA35NB07 - North,20260531,185928,-500,6.77338844555197,I-35,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA35NB07-West.jpg,,IADOT,40.652613,-93.858599,Rest Area/Parking,510153,RA35NB07 RA35NB07 - North,E,RA35NB07,Rest Area
-10209764.5026595,5151761.31321118,59558166,CR - US 30 @ MM 247.5 (Edgewood Rd SW),20260531,185928,-500,247.495254715096,US 30,CR - US 30 @ MM 247.5 (Edgewood Rd SW),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/crtv25hd.jpeg,https://video2.iowadot.gov:8888/cedarrapids/crtv25lb/playlist.m3u8,IADOT,41.938432,-91.715875,Iowa DOT,510154,Cedar Rapids,Y,CRTV25,General
-10474315.7178077,5228504.93342832,59558167,D1 - US 20 @ MM 126.2,20260531,185928,-500,119.579175469104,US 20,D1 - US 20 @ MM 126.2,https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/d1tv126hd.jpeg,https://video4.iowadot.gov:8888/ames/d1tv126lb/playlist.m3u8,IADOT,42.449188,-94.092379,Iowa DOT,510155,District 1,Y,D1TV126,General
-10436401.3011189,5100096.90276885,59558169,DM - I-235 @ MM 1.8 (Valley West Dr),20260531,185928,-500,1.77406453174381,I-235,DM - I-235 @ MM 1.8 (Valley West Dr),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/dmtv017hd.jpeg,https://video3.iowadot.gov:8888/ankeny/dmtv017lb/playlist.m3u8,IADOT,41.592264,-93.751788,Iowa DOT,510156,Des Moines,Y,DMTV017,General
-10354940.5920632,5113656.444985,59558170,NW - I-80 @ MM 167 (Speedway),20260531,185928,-500,166.952315942269,I-80,NW - I-80 @ MM 167 (Speedway),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/nwtv06hd.jpeg,https://video4.iowadot.gov:8888/ankeny/nwtv06lb/playlist.m3u8,IADOT,41.683298,-93.020014,Iowa DOT,510157,Newton,Y,NWTV06,General
-10083700.8566302,5089103.97773987,59558171,QC - US 67 @ MM 0.2 (Centennial Bridge - IA),20260531,185928,-500,0.233983533906354,US 67,QC - US 67 @ MM 0.2 (Centennial Bridge - IA),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/qctv13hd.jpeg,https://video2.iowadot.gov:8888/quadcities/qctv13lb/playlist.m3u8,IADOT,41.518367,-90.583426,Iowa DOT,510158,Quad Cities,Y,QCTV13,General
-10667069.2009789,5038099.31293483,59558172,CB - I-29 @ MM 44.6 (192nd St),20260531,185928,-500,44.5796218206934,I-29,CB - I-29 @ MM 44.6 (192nd St),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/cbtv14hd.jpeg,https://video2.iowadot.gov:8888/councilbluffs/cbtv14lb/playlist.m3u8,IADOT,41.174397,-95.823913,Iowa DOT,510159,Council Bluffs,Y,CBTV14,General
-10736852.7180895,5235023.78394201,59558173,SC - I-29 @ MM 150.5 (S Riverside Blvd),20260531,185928,-500,150.537890447198,I-29,SC - I-29 @ MM 150.5 (S Riverside Blvd),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/sctv27hd.jpeg,https://video2.iowadot.gov:8888/siouxcity/sctv27lb/playlist.m3u8,IADOT,42.492383,-96.450789,Iowa DOT,510160,Sioux City,Y,SCTV27,General
-10205394.6560484,5150161.3847791,59558174,WWD - US 30 @ 6th St SW N (09),20260531,185928,-500,249.656574250638,US 30,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/WWD/WWD09.jpg,,IADOT,41.92774,-91.67662,Iowa DOT,510161,WWD,E,WWD09,WWD
-10732119.8586189,5234591.2680113,59558175,SC - I-29 @ MM 148.3 (Pavillion),20260531,185928,-500,148.31653106508,I-29,SC - I-29 @ MM 148.3 (Pavillion),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/sctv43hd.jpeg,https://video2.iowadot.gov:8888/siouxcity/sctv43lb/playlist.m3u8,IADOT,42.489518,-96.408273,Iowa DOT,510162,Sioux City,Y,SCTV43,General
-10653458.6121176,5064143.61154055,59558176,I-80 @ MM 15.1,20260531,185928,-500,15.0867521157182,I-80,I-80 @ MM 15.1,https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/80tv015hd.jpeg,https://video3.iowadot.gov:8888/ankeny/80tv015lb/playlist.m3u8,IADOT,41.350264,-95.701647,Iowa DOT,510163,I-80,Y,80TV015,General
-10733849.2069084,5235005.51672539,59558177,SC - I-29 @ MM 149.2 (Hamilton Blvd),20260531,185928,-500,149.153879040626,I-29,SC - I-29 @ MM 149.2 (Hamilton Blvd),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/sctv11hd.jpeg,https://video2.iowadot.gov:8888/siouxcity/sctv11lb/playlist.m3u8,IADOT,42.492262,-96.423808,Iowa DOT,510164,Sioux City,Y,SCTV11,General
